text	label
 14.基线血钾＜3.5mmol/L（参加研究前可补钾，使血钾恢复到此水平以上）	Laboratory Examinations
          1）绝对中性粒细胞计数≧1.5×109/L；	Laboratory Examinations
 其它严重未控制的各系统疾病；	Disease
 （6）怀孕	Pregnancy-related Activity
 3）经ERCP+IDUS+细胞刷检或组织活检确认为恶性病变；	Diagnostic
 5.药物成瘾或酒精依赖者	Addictive Behavior
 ⑤妊娠期或哺乳期妇女。	Pregnancy-related Activity
1. 过敏体质者及对本药过敏者；	Allergy Intolerance
 4. 筛选期后使用其他任何精神药物治疗者；基线时停用精神药物不足5个半衰期者；	Pharmaceutical Substance or Drug
 2符合黄褐斑的诊断标准	Diagnostic
 （17）研究者认为不适合入选的其他情况。	Researcher Decision
1）符合肥胖诊断标准的患者；	Diagnostic
 d)依据NCCN分期，当前肿瘤无法施行根治性手术切除；	Therapy or Surgery
 (8) 患者拒绝签署书面知情同意或拒绝参加本次试验；	Consent
 2)年龄&gt;18岁，性别不限；	Multiple
 ⑥妊娠者。	Pregnancy-related Activity
 4) 择期行肝胆手术患者。	Therapy or Surgery
①绞窄性肠梗阻及肠套叠、肠扭转、嵌顿疝患者；	Disease
 自身条件不能行传统手术或拒绝传统手术；	Therapy or Surgery
 ⑧酗酒或药物滥用者；	Addictive Behavior
 2) 初诊时合并其他肿瘤；	Disease
 （4）近期未用过性激素，肝肾功能正常，无乳腺疾病，无口服避孕药、17β-雌二醇药禁忌	Multiple
 2.怀孕或哺乳期妇女；	Pregnancy-related Activity
 9.受试者计划在试验期间内，接受任何侵入性的治疗或检查，包括前列腺手术，前列腺活检，及尿道膀胱镜检查。	Multiple
 2.年龄14周岁-75岁，性别不限；	Multiple
 椎管内麻醉下行剖宫产术的患者。	Therapy or Surgery
 6). 停服抗HIV或抗肝炎病毒药物超过半年的HIV感染者或从未使用过抗HIV或抗肝炎病毒药物治疗的HIV感染者。	Multiple
 1.3.具有局部治疗适应症的肺癌【包括局部晚期非小细胞肺癌，局部治疗可以起到减症或减荷作用的远处转移的非小细胞肺癌，局部治疗可以起到减症或减荷作用的难治性小细胞肺癌，非医学原因不愿接受手术治疗的早期非小细胞肺癌（T1-3，N0M0）】；	Multiple
 （5）发病时间≥1月；	Disease
1)了解试验全过程，自愿参加并签署知情同意书；	Consent
 （9）研究者认为其他不适合者。	Researcher Decision
a)男性健康志愿者，18～40岁，包括边界值；同批年龄相差不超过10岁；	Multiple
 2.  5年前接受乳腺癌根治手术的患者；	Therapy or Surgery
（1）因上消化道症状而行上消化道内镜检查的患者；	Multiple
①不能配合本项目的相关检查或其他原因不能合作者；	Capacity
①确诊为2型糖尿病	Disease
 10)入选前72小时内曾接受过抗生素治疗的患者；	Pharmaceutical Substance or Drug
1.继发性头痛等其他类型头痛患者，以及其他内科及神经科疾病；	Disease
(1) 合并支气管哮喘、活动性肺结核、肺癌、原发性支气管扩张及其它严重的呼吸系统疾病。	Disease
 2.孕妇、哺乳期妇女；	Pregnancy-related Activity
（1）自愿参加本试验并签署知情同意书；	Consent
 15.不能理解或遵从研究方案	Compliance with Protocol
 6.原发性免疫缺陷患者，激素、化疗等引起的继发性免疫缺陷患者；	Disease
 4.同意留取标本并签署知情同意书.	Consent
  3. 药物滥用史（如服用过镇静药和/或抗抑郁药）；	Addictive Behavior
 2.伴有颅脑重要损伤，生命体征不稳定	Multiple
1. 1型糖尿病患者；	Disease
1.3天内使用过抗组胺类药物治疗、1个月内使用过皮质类固醇激素类药物、非甾体类抗炎药及免疫抑制剂类药物；	Pharmaceutical Substance or Drug
 ②年龄 30-50岁之间；男女年龄无统计学差异。	Multiple
 2. 伴高血压（可用药将血压控制＜140/90mmHg）或不伴高血压；	Multiple
 （11）妊娠或哺乳期妇女，对试验药物过敏者；	Pregnancy-related Activity
 7、重度肾损害（eGFR≤30%）和严重肺疾病（急慢性呼吸衰竭和中度及以上的肺纤维化、肺损坏等）；ALT异常增高、CK异常增高（＞2倍正常参考值上限）；	Multiple
 (1)符合原发性高血压病诊断标准，高血压分级为1级，危险分层属低危或中危者；	Diagnostic
 （4）术前影像学提示局部浸润，IV期肿瘤，或需要肠造口的患者	Multiple
（1）年龄18-70周岁	Age
 3.非卧床的男性或女性，年龄 18 至 75 岁。	Multiple
 （9）合并原发性肝癌或其他肿瘤患者；	Disease
 ② 活检病理结果为非鳞癌或无病理活检结果；	Diagnostic
 (5)过敏体质或对多种药物过敏者；	Allergy Intolerance
 ②合并严重心血管、肝、肾、脑部等严重原发症。	Disease
 3. 肺癌行二次手术、同期双侧手术、全肺切除患者；	Therapy or Surgery
（1）一般外科手术禁忌症的患者；	Disease
 6. 肿瘤或其它恶性疾病；	Disease
 (15) 有慢性酗酒史、药物滥用、或任何影响依从性的因素。	Multiple
 7、依从性好，患者或其法定代理人签署书面知情同意书。	Multiple
 5. 患者正在服用影响生殖与代谢功能的药物或治疗，包括治疗糖尿病药物、一些抗高血压药物（二氮嗪、ACEI抑制剂、钙离   子通道阻滞剂）、中草药、针灸；	Multiple
 （3）早卵泡期（月经第3-5天）血清卵泡刺激素（follicle-stimulating hormone, FSH）、黄体生成激素（luteotropic hormone, LH）均＜10mIU/mL，黄体中期测定孕激素（P）水平≥3ng/mL；	Pregnancy-related Activity
 2.18周岁≤年龄≤90周岁，性别不限；	Multiple
 4. 体格检查示血压、心率、心电图、呼吸状况、肝、肾功能和血象无异常；	Laboratory Examinations
正常睡眠(午夜12点前休息)；	Bedtime
（1）术前1个月使用过DEX和（或）乌司他丁治疗的患者；	Pharmaceutical Substance or Drug
 (6) 术前检查未见其他神经系统疾病及精神疾病，心、肺功能未见明显异常，肝、肾、电解质功能基本正常、血糖、血压控制稳定。ASA I-II级，能够理解、配合临床检查和治疗的患者。	Multiple
 ⑦自愿接受本研究计划观察，依从性好，思维清晰，表述清楚，语言及感官反应正常。	Multiple
 6.根据方案或者研究者的判断，患者患有严重的躯体疾病或精神疾病有可能会干扰对本临床研究的参与；	Researcher Decision
 2) 对试验药品或者其辅料有过敏史，过敏体质（多种药物及食物过敏）。	Allergy Intolerance
 2.椎体压缩范围小于标准椎体厚度的2/3，且椎体后壁完整；	Laboratory Examinations
 8、靶血管急性或亚急性的血栓或栓塞。	Disease
1)根据纽约心脏协会（NYHA）评分认定II级以上心脏病患者（含II级）；	Diagnostic
 （6）患者至少有1个或1个以上的粥样斑块危险因素，高血压、糖尿病、高血脂、高同型半胱氨酸血症或吸烟史；	Multiple
 3 与受检查者详细交代检查过程、目的以及可能出现的意外情况，征求受检者同意并签署知情同意书。	Consent
1.符合慢性萎缩性胃炎或者胃癌前病变的患者，但伴有消化性溃疡或者恶性肿瘤的患者；	Disease
 5、具有可测量的乳腺原发病灶（根据RECIST v1.1）；	Disease
 ③年龄18～70岁，男女不限；	Multiple
 3）因各种治疗目的拟拔除下颌后牙的受试者；	Therapy or Surgery
 3.高度怀疑子宫肌瘤有恶性变或有子宫内膜恶性病变；	Disease
 7)头颈部肿瘤以外的恶性肿瘤患者；	Disease
 2) 有严重心、肝、肾等重要器官病变者，有肝功能异常者（谷丙或谷草转氨酶&gt;正常值上限1.5倍）；或者肾功能异常者（血清肌酐水平&gt;正常值上限）；WBC或PLT低于正常值下限；	Multiple
 心理抑郁等精神疾患；	Disease
 ②具有严重的原发性心血管病变、肾脏病变、血液学病变、肺脏疾病（如哮喘、阻塞性肺疾病等）、风湿免疫系统疾病，或影响其生存的严重疾病，如肿瘤或艾滋病等。	Disease
 3. 符合中医气虚血瘀证辨证标准；	Diagnostic
 （3）合并发育性椎管狭窄或其他严重畸形者	Disease
 3.严重营养不良、佝偻病患者及合并心、脑、肝、肾及造血等系统严重原发性疾病者；	Disease
 (2)已有临床证据表明发生大细胞淋巴瘤转化；	Diagnostic
 （10）晕血者	Special Patient Characteristic
独立伦理委员会/机构审查委员会批准	Ethical Audit
 ⑤ 同意签署知情同意书者(1-6岁患儿可由监护人签字；7岁-11岁患儿原则上由患儿与监护人一起签字；12岁以上必须由患儿与监护人一起签字)。	Multiple
1.  ≥65岁术后入SICU的老年患者；	Multiple
 2.年龄18-80岁	Age
 5)疾病内科治疗无明确根治性治疗方法.	Therapy or Surgery
 6. 严重胃炎、胃及十二指肠溃疡者；	Disease
 ④ 妊娠、哺乳期妇女；	Pregnancy-related Activity
 ③ 预期生存时间小于48h的患者；	Life Expectancy
 4. 预计依从性差。	Compliance with Protocol
 4.入院第一天时，至少有以下2项以上表现:	Encounter
 11)血清肌酐≤1.5倍正常上限值；	Laboratory Examinations
 f.股浅动脉无明显狭窄病变（管腔狭窄小于30%），或短段狭窄病变(病变长度≤5cm，管腔狭窄不小于30%)；	Disease
     2. 男性或女性；	Gender
 25. 任何显示长期使用苯二氮?类药物的迹象（如失眠，焦虑，痉挛）或筛选期尿液药物筛查呈现阳性；	Multiple
1、无法随访到的病人	Compliance with Protocol
 4.有明确躯体及精神心理疾病的患者；	Disease
 5. 患者依从性较差，不能配合完成治疗过程，或联合其他方法治疗者。	Compliance with Protocol
 3.存在CO中毒症状(包括头痛恶心、呕吐、头晕、疲劳、肌肉酸痛、精神活动放缓、或精神错乱)；	Symptom
 （10）正参加其他临床试验的患者；	Enrollment in other studies
1）试验前签署知情同意书、并对试验内容、过程及可能出现的不良反应充分了解；	Consent
 12. 合并有肾小球肾炎、原发性肾病综合征、尿路感染、梗阻等泌尿系疾病者。	Disease
 3.在首剂研究治疗之前4周之内使用过免疫抑制药物，不包括喷鼻、吸入性或其他途径的局部糖皮质激素或生理剂量的系统性糖皮质激素（即不超过10 mg/天泼尼松或等效剂量的其他糖皮质激素）；	Multiple
(1)患有鼻窦炎或其他严重的鼻腔疾病	Disease
 2.ECOG PS：0～2分；	Risk Assessment
 4.矫正视力≥15个ETDRS视力表字符（4米处测试，视力相当于分数20/125，小数0.16）。	Laboratory Examinations
  ③ 伴胰岛素抵抗的肥胖型PCOS的辩证分型	Diagnostic
 3、感染；	Disease
 2)合并肿瘤、免疫缺陷等疾病患者；	Disease
①近期（4周内）合并严重感染、中重度贫血、严重的电解质紊乱及酸碱平衡失调、糖尿病急性并发症等；	Disease
 2）存在有可能显著影响药物吸收、分布、代谢和排泄的病情、手术史，与试验用药物的作用有关的病史及其他任何情况者；	Multiple
 1. 年龄18~40岁之间的健康男女受试者；体重45~75 kg且体重指数BMI在19~26 kg/㎡（含界值）。	Multiple
 4）血象、心、肺、肝、肾功能明显异常，代偿功能不足，或存在严重的全身系统疾病。	Multiple
 7.2周内的不稳定性心绞痛	Disease
 7.半月内服用H2受体拮抗剂、制酸剂或影响胃肠动力药物；	Pharmaceutical Substance or Drug
 （10) 依从性差或研究人员认为其他原因不适合临床试验者。	Multiple
 3. BMI为19至24kg/m2，体重≥50Kg；	Multiple
 20)药物滥用检查阳性者；	Addictive Behavior
 年龄18-80岁	Age
 2)年龄&gt; 70 or &lt; 18;	Age
 b.ALT和AST&lt;正常上限(ULN)的2.5倍	Laboratory Examinations
 (4)可以获取书面知情同意书（本人或法定监护人签署）的患者。	Consent
 6)血红蛋白?100 g/L，WBC≥3.5?109 /L，中性粒细胞≥1.5X109，血小板≥100?109 /L。CR?1.5 x 正常上限，TB?2.5 X 正常上限，AST和ALT?2.5 x 正常上限，AKP?2.5 X 正常上限。	Laboratory Examinations
 9、接受试验疫苗前1年有患荨麻疹	Disease
 4.存在远处转移	Neoplasm Status
 (3)肌层浸润性膀胱尿路上皮癌（T2期及以上）患者；	Neoplasm Status
 7) 遗传性耳聋	Disease
1）处于怀孕期（尿/血妊娠试验阳性）或者哺乳期的女性；	Pregnancy-related Activity
 3.卵巢低反应患者，按照Bologna共识中对卵巢低反应的定义	Diagnostic
 （3）8月龄MR或MMR初免前1个月内未接种过减毒活疫苗、初免前两周内未接种过灭活疫苗。	Pharmaceutical Substance or Drug
 5.根据JACC第8版的TNM分期为 IV期的患者	Non-Neoplasm Disease Stage
 (7)愿意且能够进行血糖自我监测和记录受试者日记；	Compliance with Protocol
 （10）估计患者依从性较差，不易随访者。	Compliance with Protocol
   3）根据研究者判断，有严重危害受试者安全或影响受试者完成研究的伴随疾病，以及受试者对于本研究的依从性。	Multiple
 k)血栓性疾病，入组前一年内发生过动/静脉血栓事件，如脑血管意外（包括暂时性缺血性发作）、深静脉血栓、肺栓塞等。	Multiple
 4) 骨髓功能正常：外周血嗜中性粒细胞绝对值 (ANC) ≥ 750/μL；血小板 &gt; 75,000/μL； 血红蛋白≥ 8.0 gm/dL；	Laboratory Examinations
1)  腰椎椎间融合术后3月至1年	Therapy or Surgery
 - 有脑膜炎病史者；	Disease
 2.40-65岁中老年妇女；	Multiple
 （4）待拔牙齿根部及腭侧骨量充足可以获得足够的初期稳定性。	Multiple
