text	label
病人去年十一月份得了重度烟雾正脑血栓正在药物治疗中，今年六月二十号又得了重度心肌梗塞，医院检查结果是心梗三分之二面积已经堵塞，今天做的心脏造影大夫说没有办法在做心脏支架手术，大夫建议做开胸搭桥手术，现在我们不是很明白，我们想咨询一下，现在这种症状是否还有必要在做开胸手术	病症治愈率
我帮我叔叔买海捷亚，因为他有高血压，一直在吃这个药，药店能不能买的到呢？	其他无法确定
收紧肛门时，有点细微的疼痛，像背钝器往里面按。最近吃了些辣椒。	其他无法确定
心绞痛该挂什么盐水	药物适用症
请问月经不调怎么治疗好呢？	病症治疗方法
我喝了三个月治十二指肠球部溃疡..	其他无法确定
右脚血管出是不是血管瘤？右脚靠近血管的地方长了个包，平时没什么影响，但我还是觉得很可怕，内蒙古婴儿长了血管瘤的较好治疗时间？	治疗方案有效时间
头痛还可以吃滋肾育胎丸吗？	病症禁忌
长期以来我睡眠总是不好，第二天起床经常会偏头痛。	病症治疗方法
直肠及乙状结肠息肉的症状及危害是什么？	其他多问
什么是肝血管瘤	药物适用症
慢阻肺什么时间容易发作	其他无法确定
痔疮怎么办祛痔疮妙招	病症治疗方法
你好，我想问下，龙血竭胶囊能不能用于心脏病，气管炎患者能吃吗？	药物适用症
本人主要工作是磨刨，干活时间久了手腕疼痛，但对红花油，麝香祛痛搽剂等药品都过敏，请问还有其他药能治手腕疼吗？	药物作用
怀孕后总是晚上很晚了都睡不着觉该如何是好？有什么办法可以让孕妇睡得好一些的。	其他多问
面神经炎怎么诊断	病症临床表现(病症表现)
脑萎缩要怎么治疗？	治疗方案方法
糖尿病可以吃氨酚双氢可待因片吗	药物适用症
做了痔疮切除手术，很成功，最近便血，大便硬，拉不畅通，怎么回事？痔疮手术半年为什么还会便血？	其他多问
宝宝四个月开始吃鱼肝油，吃钙应该吃什么钙	治疗方案方法
这几天小孩精神很惚恍，有时候还经常自言自语，去医院医生开了一盒阿立哌唑片，因为印象中这药是大人吃的，所以前来求助请问儿童能吃阿立哌唑片吗？	药物适用症
最近为什么感到心悸	病症临床表现(病症表现)
PPH痔疮手术3个多月了，走路肛门口有点痒，时轻时重，复查了3次，肛门正常，创面恢复好了，是什么原因造成的？	病症病因
你好，治疗精神分裂症，请问，盐酸齐拉西酮片可以在什么时间吃呢？	药物用法
哮喘难道真的治不好吗	病症治愈率
肛门外老是痒是怎么回事？老觉得差不干净，总想洗洗。	病症病因
几年来有时晩饭后突然肚子疼肠肠里咕噜咕噜响拉稀拉了就不疼了大便颜色是正常的黄的过几天有来一次胃也不舒服暧气这是什么原因造成的是什么病	其他多问
想问问医生请求给详细的答复脸上，长了个血管瘤有大米的一半那么大能治吗？内蒙古婴儿得了血管瘤治疗得多少钱？	治疗方案费用
这个对心脏不会有任何刺激吗，有没有什么副作用的吗	其他无法确定
屁眼长痔疮，吃什么药怎么解决	病症治疗方法
睡不着觉：左手脂抽动：颈椎病	病症临床表现(病症表现)
你好，请问利培酮片可以用来改善情绪淡漠及社交淡漠这样的症状吗？	药物作用
外阴系带长了肉芽，网上有的说是湿疣有的说是炎症引起的，我想知道是哪种？	病症病因
为什么我老婆吃了毓婷会肚子胀，有些想吐	病症临床表现(病症表现)
气管扩张症如何进行保养?	治疗方案恢复
桐柏县治疗神经纤维瘤哪个医院好？	病症推荐医院
癫痫的病因复杂、诱因广泛、临床表现症状多样的反复突然发作的脑部疾病，其发作给患者家人的伤害都是无法估量的。很多到结婚年龄的患者会问癫痫病患者能结婚吗?	其他两性
"为什么会有""十男九痔""的说法"	其他无法确定
请问阴道内壁长粉瘤怎么办？	病症治疗方法
六天前做了内痔手术，这一两天老是有粘液丛肛门排出，是手术的正常反应吗？	治疗方案恢复
医生，你好！请问我的喉咙自从我上个月我父亲过逝了之后，一直嘶哑，喉咙干，不舒服，干咳。	病症临床表现(病症表现)
哮喘病人平时饮食应注意什么?	病症禁忌
请问一直月经不调该怎么治疗？	病症治疗方法
左脑脑出血。做了约3次复查。至今有四年	治疗方案化验/体检方案
胃癌有什么不能吃的	病症禁忌
岩骨斜坡脑膜瘤日常要注意什么	药物禁忌
长时间尿黄是怎么回事	病症临床表现(病症表现)
患了过敏性鼻炎，听阿姨介绍了糠酸莫米松鼻喷雾剂，但还是担心有依耐性。	药物副作用
请问云鹏吡罗昔康片效果怎么样呢？多长时间能起作用呢？	药物作用
治疗肾结石的中药配方	药物适用症
医生，你好，女性慢性尿道炎怎么调理	病症治疗方法
上海治疗脑膜瘤的医院哪家好？	病症推荐医院
您好！小孩发烧吃美琳好还是儿童复方氨酚肾素片(儿童科达琳)好啊？谢谢！	其他对比
十多年前得了肺结核治好了，上山被草爬子咬了，经常发烧，去医院检查说是结核性森林脑炎，请问这个病能治愈吗	病症临床表现(病症表现)
阜阳治疗癫痫病哪家好？？我今年23岁了我是女的，有癫痫病2年了，中间就是吃些药物治疗着，只是能控制病情，一不吃药病就会犯，也就是说我的病没有得到缓解，该犯时还是要犯，不知道临床上有什么好方法吗？临床上有治疗癫痫的好方法吗？	其他多问
记忆力减退，抵抗力差，感觉整个人都不舒服了啊	其他无法确定
强迫症遗传吗？	病症相关病症
28天新生婴儿腹泻	病症病因
肛周炎用什么药能治自己操作方便些	病症治疗方法
感冒咳嗽四五天退了烧还是精神不振吃了就吐但是不拉稀	病症临床表现(病症表现)
胰腺癌的中药治疗	病症治疗方法
我患有结核性脑膜炎现在颅内压正常不知道为什么发烧反复。	病症病因
对于胃癌病人，在饮食方面有何注意事项	其他养生
最经老是感觉口渴，而且小便次数多，还有尿失禁	其他无法确定
阴茎冠状沟长一个菜花状，米粒大小的东西。两个多月，有时排尿不畅有痛感。尖锐湿疣早期应该怎么治疗?	病症治疗方法
患上纤维性痔疮已经有一年，想咨询纤维性痔疮是什么引起的呢要注意哪些？	其他多问
左边的手、脸、脚肿咋办，有糖尿病，为什么会出现这种的状况呢？	病症病因
最近总是觉得身体很困，总是很累，这两天还会没有来的心脏突然疼两下，我去医院做了咨询，医生说可能是不稳定性心绞痛，叫我先去化验，我想问问，不稳定性心绞痛患者在实验室里应该做哪些检查？	病症推荐医院
之前是喉咙有痰发哑还咳嗽，大概有10天左右吃了药也不见好，去医院检查才知道是支气管炎，得了支气管炎严重吗	病症严重性
间质性肺炎是什么症状	病症临床表现(病症表现)
怎么才能彻治愈肛瘘永不复发我都郁闷三次手术了？怎办？？	病症治疗方法
脑震荡预后好吗？	病症预防
脑络通胶囊的成分是什么？	药物成分
肺性脑病怎么办	病症治疗方法
治疗支气管扩张的最好方法是什么?	病症治疗方法
骨筋丸胶囊是风湿骨科的常用药之一，我想知道骨筋丸胶囊是什么意思？	药物成分
您好！我想咨询一下，我的肛门骚痒有十几年了，还有睾丸那里也经常会痒，用了一点外用药擦一下就会好，但是好容易复发，不知道该怎么办，有没有这方面的偏方啊?	病症治疗方法
您好，我这两天哟小便憋不住还有些下坠感请？	病症临床表现(病症表现)
双氯芬酸钠肠溶片对脚扭伤有作用吗？	药物作用
我听药店的营业员说复方脑蛋白水解物片是可以用于记忆力减退的是不是啊？	药物作用
本人咳嗽一个星期，在小诊所一直吊点滴不见好，昨天半夜突然后侧背疼痛，今早起床疼得更厉害了，我想问问是不是肺癌	病症临床表现(病症表现)
你好，医生，我想请问一下，我患有肥胖型糖尿病，适合吃拜唐苹吗？	病症禁忌
请问壮腰补肾丸要吃多久，这个药也治疗骨质疏松吗？	其他多问
在这个压力巨大的社会中，人们整日忙于工作，甚至忽视了自身的健康，有些患上癫痫病的病人，常会由于延误治疗，哪些癫痫患者适合手术治疗？	其他无法确定
孕妇失眠对胎儿的影响有哪些呢？会不会以后宝宝出生晚上也不喜欢睡觉啊？	病症相关病症
你好，我母亲这几天心总慌，吃稳心颗粒可以吗	药物适用症
12个月孩子消化不好拉肚子怎么办	病症治疗方法
反胃可以吃什么？	病症预防
胃肠性胸腔积液是什么病？	病症定义
石家庄治疗闭合性脑外伤的医院哪家好？	病症推荐医院
心包摩擦音是什么病？	病症定义
你好，我想问个问题啊寿比山对我的血压好像没有帮助谢谢	药物作用
请问月经不准时有什么调理的办法吗？	其他养生
在医院检查的过程医生和我说我的心脏二尖瓣衰竭导致了我的心房颤动，请问为什么二尖瓣衰竭会导致心房颤动？	病症相关病症
医生我自己觉得有心脏问题。平时觉得胸口有闷又好像有东西堵起。有时候外界声音有点大我的心跳就不正常。就像那种睡觉被惊醒那种。还有就是我指甲中间断，断掉的指甲自己用手就可以弄掉。是心脏病吗？我该做什么检查？	其他多问
怎么治疗颈部脊髓损伤	病症治疗方法
吃舍曲林8天没作用停药后难受这是戒断症状吗	病症临床表现(病症表现)
淋巴结炎，胸口沉闷，	病症临床表现(病症表现)
婴儿打嗝时能喂奶吗？	其他无法确定
最近一年多总是精神不好情绪波动大一激动就晕过去了晕过去的频率特别频繁最近几天浑身上下肉痛晚上疼的非常严重不知道是怎么回事	病症临床表现(病症表现)
购买山雄万通筋骨片是多少钱呢？	药物价钱
奶奶被检查出了快室率心房颤动，医生说这个病太难控制了，奶奶时刻都有危险，请问如何控制快室率心房颤动？	病症治疗方法
子宫癌身上女性的东西差不多都没了，能吃些什么	治疗方案有效时间
宝宝吸收和肠胃都不好，好多东西都不吃长的也瘦，给他补什么呢	其他养生
尿频，尿不完，同房的时候有尿憋的感觉，去医院做过尿检，B超都没问题，医生给开的黄藤素分散片，吃了没什么效果，请问我这种情况吃什么药？	病症治疗方法
孕妇在怀孕期间吃了钙片也会腿抽筋这该怎么办呢！已经每天都有吃钙片的呀！	病症治疗方法
